Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance
1,1462,0,2,0,0,0,1,14811,84,61,1,5074,2,3,16.543860861437665,1,1,2,1
0,9756,2,5,8,0,0,0,685,130,339,1,4647,7,2,18.633786472302297,1,0,2,1
2,8886,2,5,3,2,1,3,33173,117,310,2,297,7,1,16.749266970250343,0,1,1,1
4,26000,2,3,5,2,0,3,30230,106,187,2,359,2,0,12.40202489086677,1,0,2,1
1,17980,1,1,4,0,0,4,39833,107,561,2,6494,4,0,16.400681551860373,0,0,1,0
4,16918,1,3,9,1,1,2,24440,77,464,0,19540,3,1,10.966214947241436,1,1,1,0
4,2972,2,2,6,1,0,1,17758,187,93,1,15583,9,3,16.98269229376889,1,1,1,1
4,5639,1,1,7,2,1,0,17653,140,103,0,5286,7,1,10.879143788281665,1,2,0,1
1,3188,1,5,8,2,1,1,11365,27,300,2,8952,4,3,14.784543462172907,0,1,0,1
3,6367,2,1,7,0,1,2,35742,168,653,2,167,9,1,13.328149728073305,1,1,1,0
1,5567,2,0,4,0,1,1,13760,81,527,1,424,2,0,19.71650780321651,1,0,2,1
3,26774,1,5,6,0,1,1,24743,324,275,0,7129,9,3,19.08562089768632,2,1,0,1
3,29721,2,2,4,1,0,3,32796,204,620,1,2199,6,3,17.98360804931888,1,2,2,1
2,18805,0,1,8,0,0,2,31777,259,496,2,13122,2,1,19.78913275547408,2,2,2,1
5,3639,2,4,1,2,0,4,15800,268,276,1,7522,9,0,14.232630384264423,0,0,0,1
1,29089,2,3,0,0,1,1,14761,184,597,1,18141,2,1,13.927842631893714,2,2,1,1
5,3603,0,2,3,0,0,1,38604,181,336,1,18753,2,3,17.19623417633723,0,2,0,1
0,22252,0,5,6,1,1,2,2502,253,605,2,4665,9,2,19.96438007917939,0,1,2,1
0,25863,2,0,8,0,1,2,3506,241,489,0,14890,6,2,10.695171453423429,1,1,0,0
2,21005,1,2,6,2,1,1,21563,123,11,1,4118,6,3,16.778548866382113,1,0,0,0
2,8698,2,3,3,2,0,1,41417,226,489,2,12153,1,1,13.160254788809327,2,0,2,1
0,6605,1,4,4,2,1,3,22699,203,368,2,9275,5,2,10.954361387498349,1,0,1,1
0,22293,1,5,3,0,0,3,28552,269,166,0,4856,7,3,18.059768963722988,2,1,2,1
2,18186,0,3,0,2,0,1,16142,133,586,0,10451,3,0,14.138329465434223,0,1,1,1
0,14788,1,5,3,0,0,2,19869,310,626,1,2804,6,3,17.08684866696358,1,0,1,1
0,13206,0,1,7,2,1,4,22260,196,121,0,10221,6,3,16.638626161679362,1,0,1,0
0,13569,1,3,9,2,0,2,24917,188,381,0,2909,3,1,18.278986415766973,0,1,2,1
1,30746,0,0,4,2,0,3,5308,112,10,2,19713,0,3,17.863089884025626,0,0,1,0
0,19712,1,3,7,0,0,3,18068,139,148,2,20673,5,2,18.186752334684563,2,1,0,0
2,19639,1,2,1,2,0,1,13570,21,587,0,8882,0,2,16.306405674206772,2,2,1,1
1,29436,0,0,0,0,0,0,1650,43,697,0,16127,3,0,19.866259042507167,1,0,1,0
0,13731,1,1,9,0,0,0,3894,235,388,2,9632,4,2,14.399814852178704,2,0,2,1
3,13959,2,5,2,0,1,1,21971,145,674,0,19555,7,2,11.77783203716045,1,2,0,1
4,26247,2,1,3,1,0,2,21795,3,413,2,7169,8,0,17.705834308172566,2,0,2,1
5,7615,0,0,4,0,0,1,7939,64,228,0,3225,4,0,18.713272129568686,0,1,1,0
5,201,2,5,2,0,1,1,9185,281,208,0,4414,2,1,14.3994696922185,1,2,0,1
4,12768,1,2,8,0,1,2,31337,189,562,1,15344,4,0,13.958374727747042,0,1,1,0
1,781,0,4,4,1,0,4,40343,150,606,2,16076,2,0,18.3619881062601,2,1,1,1
2,168,1,2,9,0,0,0,16223,32,7,0,17350,6,1,19.559847538694637,2,0,0,0
1,21650,2,0,4,1,0,0,21230,49,135,1,20926,4,0,16.018681492127378,0,0,1,0
0,5409,2,4,1,0,0,0,20413,212,502,0,12670,2,2,16.168120774422682,1,1,0,1
3,28020,0,2,1,2,0,4,22879,199,94,1,12621,5,0,15.153091864996586,1,0,1,0
4,4983,0,3,7,0,1,2,13377,293,34,2,19628,0,3,14.359448769160064,1,2,0,1
5,26732,0,3,2,2,0,2,27087,111,51,0,16713,5,3,17.50746787541351,1,0,1,1
2,15292,0,4,8,1,0,4,25040,159,647,1,2813,7,3,12.808056137872429,0,2,1,1
2,11283,0,3,0,1,1,0,21822,209,253,0,21216,5,0,18.94092011562418,2,2,1,1
5,29899,1,1,0,0,1,0,30233,63,556,2,15166,2,1,17.91508154471746,0,0,1,0
3,5436,1,4,8,2,0,2,1882,252,203,1,13517,4,0,13.839652742666496,2,2,1,1
4,17812,1,4,1,2,0,1,27284,96,191,1,10166,1,1,15.97607492637951,1,1,2,1
4,26393,0,2,4,0,1,4,34101,267,413,0,17262,3,2,14.664834124665404,2,0,0,0
4,13335,2,0,3,1,0,0,37945,30,664,1,4356,9,2,16.650915759442416,0,1,2,1
0,30425,2,0,9,2,0,1,9533,328,130,0,1452,2,3,19.274594968870964,0,2,2,1
3,3645,1,3,8,1,0,1,34912,161,40,2,5109,7,3,15.04776361311255,0,2,0,1
2,22048,1,3,2,0,0,3,31420,299,59,1,20213,5,3,11.706713731121669,1,1,0,0
3,23971,0,4,8,0,0,2,12897,69,398,2,18053,5,1,17.2136499502171,2,2,2,1
0,28690,0,3,5,2,0,1,21399,106,223,1,11111,8,0,17.882434945723183,2,1,0,1
3,15750,1,1,2,1,0,2,13825,77,17,2,20911,5,2,19.27456443913704,0,2,1,1
5,13573,2,3,5,2,1,4,36393,67,338,1,9221,3,3,17.82772367231519,1,2,1,1
4,11188,1,4,8,1,0,1,18925,166,541,2,11880,3,3,19.031935520144977,2,1,0,1
3,29940,1,0,2,1,0,3,17054,73,302,0,21486,0,3,10.77645074316722,2,2,0,1
2,2268,2,2,7,2,0,1,27978,4,650,2,20634,2,2,14.078544733419545,0,0,2,1
5,16192,1,0,1,2,1,4,29042,189,163,2,1512,6,1,17.633131655263803,2,2,1,1
3,11667,0,2,0,2,1,0,27252,27,562,2,5161,1,0,10.681930339322252,0,2,0,1
1,4166,1,4,9,0,0,0,18015,60,579,1,20049,9,2,11.084873583160675,0,2,2,1
1,1005,2,1,3,2,1,0,25679,263,678,0,20848,8,2,10.849541967808332,1,1,2,1
3,12336,2,0,4,2,1,0,38505,73,172,1,16786,5,1,10.346494392494492,2,2,1,1
4,6993,2,3,4,1,1,2,25123,188,316,0,9584,8,2,13.227737049633724,2,2,2,1
5,29572,2,0,0,2,0,1,67,12,490,1,16196,3,0,14.54013281407341,1,0,0,0
1,6223,0,2,4,1,0,0,35462,83,521,1,8991,1,1,15.852164479971671,1,0,1,0
0,12973,0,2,1,1,1,4,9920,72,91,1,7192,4,3,16.27184503294149,1,2,0,1
5,11909,1,2,5,1,1,1,39248,277,481,0,5038,3,2,13.778322359977883,1,1,0,0
4,30901,1,1,6,0,0,3,38464,79,55,1,16695,3,1,13.207198511620016,0,0,1,0
5,18154,0,4,3,2,1,1,6695,304,180,1,143,9,1,16.20047723857845,0,1,0,1
1,13024,0,2,1,0,0,1,41823,139,477,0,14950,9,3,13.131587796083558,1,0,0,1
1,13030,1,0,9,0,0,1,16201,142,502,0,10405,3,3,13.06557708133435,2,2,0,1
4,27981,1,2,9,2,0,4,42174,113,144,1,16040,1,3,15.276681528174318,0,1,1,0
5,11752,2,4,4,2,0,0,21034,125,256,1,19755,5,1,17.29406696982875,0,0,1,1
5,22508,1,0,0,2,1,0,5104,0,116,1,6715,5,2,18.14908190637947,0,1,2,1
1,22165,2,2,9,0,1,2,23683,65,237,1,9351,8,0,19.14131710172452,0,0,0,1
1,10008,2,4,6,1,0,0,7311,108,258,2,14067,7,2,12.87418253223715,1,2,0,1
5,3058,1,2,1,2,1,1,10541,118,625,1,8399,4,1,16.53249420767247,1,0,0,0
5,6015,1,0,5,2,1,3,691,242,586,2,21531,9,0,17.36851397725154,2,2,2,1
4,16748,1,2,9,0,1,1,8233,10,647,1,15830,9,2,14.954443173284702,1,1,2,1
2,26768,2,3,9,1,0,2,35296,36,167,1,2642,3,1,12.285253631737568,2,1,0,1
5,18539,1,0,8,1,1,2,13924,226,124,1,19461,3,3,17.285630394991767,1,1,0,0
4,7921,0,1,7,2,0,0,36337,278,289,1,4706,4,1,12.134832209244472,2,0,1,0
4,25651,1,5,6,2,0,1,30586,41,291,1,16583,1,1,14.331085547875023,1,1,0,1
4,30222,0,4,8,1,0,4,3466,125,299,1,8481,4,0,15.744599204346985,2,1,1,1
1,25900,0,1,7,2,1,1,25085,221,390,1,8913,5,2,10.13659044129574,1,1,0,0
2,16596,2,1,1,1,0,0,13909,325,316,2,2812,2,3,11.418480365816148,1,0,0,0
5,23798,2,1,8,1,0,2,16893,306,154,0,816,8,1,16.613410112271744,2,0,0,0
1,20007,0,2,8,0,1,0,10204,52,307,0,16605,0,0,13.184949352944084,1,0,1,0
4,2270,1,1,3,1,0,2,31035,144,227,2,2476,5,0,16.412596953316175,0,1,0,0
0,13003,1,3,6,0,1,1,19942,258,326,2,15218,5,2,11.012255634249636,0,2,2,1
4,24087,2,4,4,2,0,1,6096,55,645,0,21253,4,2,17.148778536212177,0,1,2,1
1,19073,1,3,9,1,0,2,41,327,368,1,13473,2,2,14.631252077118958,2,1,1,0
3,25776,1,1,7,1,1,0,11669,53,82,1,3750,3,2,10.931520833068191,2,0,2,1
4,10072,0,3,1,2,1,0,35078,26,229,1,4134,3,3,14.285931395507678,2,1,1,1
1,29767,0,0,9,0,0,0,15393,332,661,2,26,9,2,15.780706980913774,2,0,0,1
4,9883,0,2,3,1,1,2,16589,281,619,0,21447,9,0,19.357228131767023,1,2,2,1
2,20524,2,3,1,1,0,2,36699,208,264,2,18293,9,1,17.799235329060707,1,1,0,1
2,11988,0,5,4,0,1,1,34476,313,332,2,12081,8,3,12.211489118124746,1,0,0,1
4,6342,1,4,5,0,1,0,13751,182,312,1,19724,2,2,11.306911663754772,0,2,2,1
4,7816,2,3,6,0,1,2,30557,73,438,2,18719,4,2,11.722480023937845,1,2,2,1
3,9086,0,1,9,2,1,1,5839,175,391,1,17414,0,3,13.7757143643767,0,0,2,1
5,12596,1,1,2,1,0,3,23062,177,543,0,2900,9,1,14.571681577644608,2,2,1,1
0,4996,2,4,7,1,1,0,6060,227,289,2,4715,7,0,15.076566766538171,2,0,1,1
1,2583,1,2,5,1,0,3,32922,274,316,0,12711,5,0,14.089121387481566,1,0,2,1
3,6689,0,1,7,0,1,0,31983,244,459,2,1794,3,2,11.986886331521193,0,1,2,1
0,17008,1,0,1,2,1,4,32456,329,471,1,17143,6,3,13.332234985767965,0,2,0,1
4,27664,0,3,1,2,0,2,30448,272,311,0,4831,1,1,17.437703948551352,0,2,2,1
2,18942,0,0,7,1,0,0,14300,253,159,2,10687,9,3,10.01072775696828,1,2,0,1
5,19526,1,1,4,1,1,4,7837,326,498,0,3448,3,0,19.62647880064512,1,2,0,1
1,25136,0,5,1,1,1,0,12019,81,452,0,18042,1,2,11.523625120913396,1,1,2,1
2,13450,0,1,0,2,1,0,20891,222,492,1,12671,1,2,15.646085868731625,0,2,2,1
4,28786,2,1,6,2,1,4,69,224,471,0,5534,0,3,16.193305104561528,1,1,1,0
5,10038,2,5,3,0,1,3,30952,155,632,0,630,9,1,16.2160388930791,0,0,1,1
4,18791,1,5,0,2,0,2,12487,156,421,2,19561,8,2,12.40066868311748,2,0,0,1
4,10180,0,1,5,2,1,0,18928,223,95,1,4299,3,3,12.447615161081291,0,2,2,1
5,5381,0,4,7,0,0,2,41535,4,434,2,6152,3,0,17.565861149044935,0,2,2,1
3,17636,2,2,8,0,1,4,38133,330,507,0,20978,4,1,12.679150226104632,2,1,0,1
2,26978,0,0,1,0,0,1,7228,307,674,2,4847,1,2,10.265575608991004,0,2,2,1
0,2917,1,5,4,0,0,1,17270,250,428,1,17365,0,0,15.89623912383654,1,2,0,1
2,14866,0,0,1,1,0,1,32039,203,636,0,13072,2,0,13.265559192858216,2,2,0,1
3,21237,1,0,2,1,0,4,12981,140,279,0,13349,6,3,15.989302231316774,1,2,1,1
0,15660,2,2,9,0,0,2,39222,53,296,2,18000,2,3,10.498974197353014,2,2,1,1
5,18710,1,4,0,0,1,4,26178,106,239,1,5477,7,3,16.224599528093908,1,2,1,1
5,22869,0,4,9,2,0,3,40222,314,78,0,10387,2,2,19.543323838522998,1,1,1,1
4,20347,2,5,8,0,1,4,30212,323,256,1,10614,0,1,19.27666430485103,1,2,2,1
0,27745,2,1,4,1,1,3,35626,253,531,0,20412,1,1,16.143667943266475,0,1,1,0
1,9665,1,5,1,0,1,3,26349,285,194,1,3302,1,0,19.5978115452829,1,2,1,1
1,6578,0,4,8,0,1,0,96,182,349,2,20475,9,1,18.616648769620053,2,2,2,1
5,16433,1,2,9,2,0,2,8789,143,700,1,11916,0,3,16.8088552224894,2,1,1,0
0,25255,0,0,4,0,0,1,26353,313,27,1,10288,6,2,10.73199773807584,0,2,0,1
5,24341,2,3,3,2,1,2,18039,123,521,0,21320,0,2,17.44245789075565,2,0,0,1
5,9987,0,5,9,0,0,0,39715,102,687,1,3001,3,2,17.73684152741632,2,2,1,1
1,23374,1,0,1,2,0,2,37264,215,175,2,16242,8,3,15.810934908314833,0,1,1,1
3,6318,2,5,8,2,1,3,13206,216,661,2,9994,6,3,16.813423703380955,2,1,2,1
0,14208,0,0,5,0,1,2,31378,281,535,2,16871,3,0,13.69629142165096,2,1,0,0
1,25742,1,3,2,1,1,2,11705,155,150,0,14532,0,0,13.862935069481548,0,1,2,1
3,9466,1,5,2,0,0,0,35382,4,454,2,10439,9,1,17.28300462765039,2,2,1,1
5,17770,0,3,9,0,0,4,7017,100,128,0,7812,6,1,10.991370875516044,0,0,1,1
1,23726,0,1,0,0,0,3,13834,45,50,1,14550,8,1,19.825713324610177,2,1,0,0
2,20026,1,1,6,1,0,1,29792,6,686,1,11322,0,2,18.333733430424683,0,1,1,0
1,19026,2,3,4,2,0,3,6348,143,634,1,7040,8,1,16.633736838509158,0,2,0,1
4,29044,2,5,4,0,1,1,26941,201,355,0,2770,8,2,10.83502754724464,0,0,0,1
4,19465,0,4,8,2,0,1,39343,51,308,0,6885,7,0,18.410368575946208,1,0,1,1
5,20219,1,3,4,2,0,3,31536,113,157,0,18925,2,1,11.561806923398656,2,0,2,1
5,25215,1,4,6,2,0,0,37768,135,529,2,6246,1,2,15.324015485499944,0,2,2,1
3,29470,2,4,1,2,1,2,16237,127,228,2,20671,9,1,18.715367587299344,1,2,0,1
4,28918,1,0,2,1,0,4,34962,151,469,2,20324,5,0,18.608893912721584,1,1,2,1
2,9259,0,1,7,2,0,2,15723,161,308,1,20430,4,0,11.777302504196747,0,2,0,1
0,9645,1,3,6,2,0,2,8300,92,160,1,15368,8,0,15.322835118158157,0,0,2,1
2,6867,1,4,5,1,0,1,17038,159,412,2,2420,3,1,18.5532831757358,0,0,1,1
1,6270,2,1,6,1,1,1,9473,228,133,0,2033,0,1,12.12266620621821,1,0,0,0
5,12182,1,2,9,0,1,4,26239,275,18,2,7818,1,1,12.66391050617609,0,1,1,0
3,1617,2,1,3,2,1,2,31525,42,180,2,1590,5,2,15.135873451084144,2,0,1,0
5,7595,1,0,0,1,0,3,4376,34,194,0,8195,9,0,12.493905455092136,0,2,2,1
5,19506,1,2,8,0,0,0,18342,204,484,1,2752,3,1,18.67833049546852,0,1,2,1
5,12404,2,2,5,0,0,2,27924,252,457,1,16336,4,2,18.584239739691554,2,2,2,1
2,15432,1,3,6,0,1,0,16194,259,34,2,17580,1,3,17.200783495188123,0,2,2,1
0,29897,1,1,6,1,0,1,27573,206,654,0,16037,4,1,11.584366288790552,0,1,1,0
4,23152,1,2,3,2,1,4,36506,86,547,1,18863,1,2,14.566232071969548,1,1,0,0
3,22653,0,0,2,2,1,0,20710,290,49,1,19328,5,3,13.975122173699225,1,1,1,0
5,19372,2,4,3,2,0,1,41387,237,556,1,20017,0,0,14.454388802727529,0,0,2,1
3,25864,0,2,1,1,1,2,3903,328,402,1,11984,8,1,15.446073916507254,2,0,2,1
5,474,0,5,2,2,0,0,16418,187,625,0,12972,0,3,15.524142036288584,0,0,0,1
3,12970,0,4,7,1,0,2,20054,123,404,0,4000,7,1,19.984575805840983,0,1,1,1
0,14239,2,1,2,0,0,2,38780,237,474,0,4133,2,3,15.697242693303473,0,2,0,1
5,18068,0,2,0,0,1,4,6532,333,302,0,11646,7,3,13.746512793555956,0,2,2,1
0,28286,1,4,2,1,0,0,11428,209,626,0,13037,3,0,18.5956777915604,0,0,2,1
1,14997,1,0,7,2,1,1,15305,91,422,1,18735,4,0,19.36085516971452,1,0,2,1
1,9896,1,1,3,0,0,4,12033,127,421,0,4301,6,2,13.407479623253966,0,2,1,1
2,10491,0,5,3,0,0,4,23367,308,697,1,13507,7,0,16.231564294649555,0,2,2,1
4,946,2,5,2,1,1,1,5247,69,698,2,5385,8,3,15.985255960761528,1,2,0,1
0,12331,2,5,0,2,1,4,24758,7,125,2,5042,3,2,12.812884140244185,0,0,1,1
0,10007,0,1,5,1,0,2,9322,42,32,2,5850,3,2,18.622180550448967,2,0,1,0
3,18550,0,2,4,1,0,3,39297,271,464,0,6675,6,0,16.091797300066936,2,1,1,0
5,4009,1,3,0,2,0,0,24837,45,288,1,17869,6,1,10.681693053115652,0,0,2,1
5,24646,1,4,7,1,1,2,41865,226,255,1,1660,0,2,19.460933358974074,2,1,0,1
3,17529,1,2,5,1,0,2,747,194,329,0,13411,9,1,15.137285386419522,1,2,1,1
0,27898,0,3,2,1,0,3,34750,42,261,0,749,3,3,14.931150994975368,1,0,1,1
0,21447,2,4,4,0,1,3,13991,175,626,2,21467,6,1,13.074375090401468,1,0,2,1
5,24484,1,1,0,2,1,1,21094,199,534,1,17219,1,1,17.233057840883028,2,1,2,1
4,24800,2,2,1,2,1,1,36424,26,294,0,5986,8,3,10.86113818042488,1,2,2,1
0,20482,0,2,3,0,0,3,38185,311,614,2,18411,9,2,16.139655427461737,1,2,1,1
2,31130,0,3,7,0,0,2,24291,225,316,0,20960,8,3,17.166077870177382,1,1,1,1
5,24958,0,1,5,2,1,4,42062,28,625,0,19445,8,1,16.204309131418615,1,1,2,1
4,6195,2,2,9,0,0,1,19140,151,370,1,6315,5,3,10.772882154825869,1,2,1,1
2,5149,2,2,6,1,0,1,35036,64,278,2,7107,0,0,12.777879104851715,0,1,2,1
4,1564,0,0,1,0,1,3,1799,53,509,2,10347,3,2,16.158426323796522,2,0,0,0
5,26505,2,5,2,1,1,2,16081,132,505,0,21227,3,0,17.7995586299729,2,1,0,1
5,26616,1,2,0,2,1,3,25254,202,218,1,9148,9,0,11.286082432860503,1,2,1,1
5,27226,1,5,4,1,0,1,34092,125,459,1,6739,9,2,13.106615979534435,0,1,0,1
1,18422,1,2,6,2,1,3,38447,128,477,2,15709,6,1,10.655704099241376,2,0,2,1
5,31005,1,0,8,1,1,3,14612,321,682,1,11317,3,0,10.489042647191924,1,1,1,0
1,9168,0,4,0,0,1,0,10352,193,557,2,16416,2,0,11.68525503801368,0,0,2,1
0,15210,2,4,8,0,1,3,6458,332,336,1,13260,4,2,13.634652567424936,2,2,1,1
3,23740,0,4,0,0,1,4,34995,191,369,2,8990,1,1,11.533217176343484,0,0,1,1
2,29827,0,3,4,2,1,4,14248,141,498,1,4412,5,3,13.483637058848746,1,2,2,1
2,29873,2,2,6,0,1,1,18181,259,109,0,6740,4,0,17.99058811784377,2,2,1,1
4,30044,0,5,5,0,1,2,41333,233,372,2,16885,0,0,18.383097294181884,2,1,0,1
3,15612,0,5,1,1,1,3,35672,43,465,2,3714,1,2,11.63949355710169,2,0,1,1
2,2367,2,0,0,2,0,0,20439,179,294,1,6558,8,2,11.964350777742585,0,2,1,1
1,24956,0,2,8,0,1,2,20768,96,621,1,20434,5,1,18.5000658476338,2,2,0,1
4,3969,1,1,4,2,1,1,38385,199,66,2,809,3,0,18.39462302625998,1,2,1,1
5,5708,1,5,2,0,0,3,15938,7,644,0,18309,3,2,16.576729313247117,0,1,1,1
0,22142,2,4,6,2,0,3,13537,294,315,0,4329,2,2,18.133864631769367,0,1,1,1
2,19183,0,1,1,1,0,4,4582,46,110,1,21532,4,2,14.036757027684848,2,0,1,0
2,22639,2,0,0,0,0,4,29955,88,292,2,21419,4,1,13.25993319101048,1,0,0,0
0,5956,2,4,8,1,1,1,7809,79,505,1,14029,7,0,16.55775709183263,1,1,0,1
0,20020,1,0,0,0,1,4,6013,32,433,0,3777,9,0,12.526739857664012,1,2,1,1
5,1830,0,2,3,2,0,4,24300,267,58,1,17338,9,0,12.185879367581114,1,1,1,0
4,11358,2,5,5,1,1,1,35643,267,530,1,1973,9,1,11.287813951315703,1,0,2,1
4,29971,0,3,5,2,1,2,14801,180,351,0,7268,2,3,14.164592737817,1,0,0,1
5,18274,2,5,0,2,0,1,13700,322,82,2,825,9,2,10.923314170072713,0,2,0,1
3,29193,2,2,2,1,1,0,35193,75,259,0,38,4,0,15.330161235559371,2,2,1,1
3,29880,2,4,1,1,0,1,23271,209,110,1,6983,6,1,16.24934865862933,1,2,2,1
4,2999,0,3,6,0,1,2,25001,209,313,1,17685,9,2,12.829727060671772,1,1,0,1
5,27201,1,1,1,0,1,2,16628,29,429,1,14918,1,2,14.7012757609658,0,0,0,0
5,16495,1,1,2,0,1,0,17590,266,64,0,11481,2,2,13.045653446704382,0,0,2,1
4,2687,2,0,7,0,1,1,3368,83,86,0,6092,5,3,15.31624457509533,1,2,2,1
1,15647,1,5,0,1,1,1,40439,280,424,1,3104,9,3,15.881716350551248,0,1,1,1
0,3227,0,1,2,1,1,4,35762,71,606,2,5705,9,2,10.857409405516954,1,1,1,1
3,12308,0,1,5,1,0,4,25680,195,65,1,306,3,1,16.17329265564519,2,2,0,1
3,2229,1,4,1,2,1,0,15655,308,420,2,8918,1,0,17.08070206163326,0,1,2,1
3,21007,0,3,7,0,1,3,7095,287,533,1,19372,9,2,16.4761997687304,0,2,2,1
4,351,2,5,5,1,1,0,22601,134,342,2,1047,2,3,16.17654308205702,1,0,0,1
4,25410,2,5,7,1,0,1,10035,244,586,0,4420,9,1,12.947468667415553,0,2,0,1
4,9016,0,2,1,1,1,4,34359,154,113,0,10669,6,0,18.81894401360177,1,1,0,0
1,7570,1,0,8,2,1,1,29305,39,487,1,7266,9,3,15.397363994871816,1,2,0,1
4,15230,2,2,9,1,0,2,29673,259,493,1,1914,7,2,15.2867426560245,1,1,1,1
5,11133,0,1,4,0,0,4,25394,119,96,1,7713,7,2,15.000206586156397,1,2,1,1
0,2895,1,2,7,0,0,0,12926,270,314,0,2006,3,3,12.480936330111795,2,1,1,0
4,12600,1,3,9,2,0,0,28715,45,561,0,18880,6,3,11.15235746815479,0,2,2,1
0,15491,0,0,3,1,0,3,18394,35,482,0,19614,8,2,13.503255419283496,2,0,2,1
0,12947,0,3,8,0,0,1,37636,272,16,1,6864,4,2,15.001534936135318,0,2,1,1
4,30960,1,0,5,1,0,2,33138,83,407,1,4623,0,2,19.7339400922136,0,2,2,1
3,18384,0,1,7,0,0,4,11535,29,121,0,14739,5,2,14.595190166012722,2,0,2,1
1,6538,2,2,1,0,1,2,28051,59,626,1,722,9,0,17.569967967632294,0,1,1,1
0,9244,2,0,5,1,1,4,27989,163,346,1,961,9,0,11.83784799640942,0,1,2,1
3,18417,2,1,1,0,0,3,27998,166,262,2,6448,0,1,15.3756772516979,2,2,0,1
2,6675,0,5,8,0,1,3,21278,56,446,2,9493,0,2,16.400566864974568,0,1,2,1
2,7646,0,4,8,2,1,2,1550,1,70,2,18922,3,3,11.868712079717788,0,0,1,1
4,7983,0,3,3,2,0,1,9393,54,452,1,16684,5,1,16.702600289264062,0,0,2,1
4,20126,1,1,1,2,0,0,16297,167,547,0,2338,5,1,19.23192486280741,2,1,0,0
3,11804,2,0,1,2,1,3,4121,92,487,0,15870,2,1,17.749550597685896,2,1,1,0
0,28455,1,0,1,2,1,3,33070,47,691,1,2577,7,3,15.201564443362937,0,1,1,1
5,4910,0,1,1,0,1,4,5221,30,698,2,21335,7,3,10.743637765475532,1,2,1,1
5,22767,0,5,9,1,1,3,41578,6,27,2,2192,2,2,14.228726309697617,0,1,1,1
5,13128,1,3,0,0,1,0,36998,108,104,2,10809,3,0,14.474648113178809,1,2,0,1
5,4566,1,3,8,1,1,1,296,267,604,0,11908,2,3,12.591041151926197,2,1,1,0
3,14457,1,5,0,2,1,0,4811,2,231,1,17510,6,1,17.332045700028242,1,1,0,1
2,15421,2,4,4,2,1,3,37740,13,21,2,14303,4,0,17.134592393969736,1,0,0,1
5,24900,0,0,7,1,1,1,20255,57,361,2,20001,2,3,16.702657536752614,1,2,0,1
2,1951,2,5,0,0,1,2,13205,146,677,1,10601,2,3,17.03175557688087,1,0,1,1
2,4819,2,2,9,1,1,1,2066,260,46,0,292,4,3,10.810658424462666,0,2,2,1
4,4920,2,3,7,0,1,2,30235,225,0,1,9121,4,1,11.739986900995763,2,1,0,1
2,12572,0,3,3,2,0,4,2081,159,145,2,9259,5,0,13.576637316467682,1,1,0,1
4,5646,2,4,8,0,1,4,36683,98,348,2,10729,8,1,11.809600039281117,0,1,1,1
0,30899,2,5,8,0,1,1,11699,63,379,0,76,6,2,14.188632315705696,1,0,1,1
2,24621,1,2,4,2,0,4,12695,289,643,0,15891,1,3,10.584812044172994,1,2,1,1
2,14761,1,5,6,2,0,0,24049,281,320,1,17294,0,1,14.6905908215404,1,2,2,1
2,3949,2,2,2,1,1,0,10986,62,291,2,3789,9,2,12.362500448782798,0,2,0,1
5,22278,1,5,0,0,0,3,8399,319,233,1,3627,1,0,13.14008287608562,0,0,2,1
3,16816,2,4,9,2,0,0,41619,229,559,2,12117,1,3,12.305015056777316,0,1,1,1
5,12722,1,4,7,0,0,3,18471,282,603,0,12796,2,3,18.88064287025465,2,2,0,1
4,31183,0,3,6,2,0,3,29092,26,51,1,7592,6,0,17.413116494129245,0,0,0,1
2,5574,1,5,6,2,1,4,34376,113,661,2,1453,5,1,18.34807244098184,0,1,0,1
1,19418,1,0,2,0,1,2,15894,76,105,1,4914,3,2,15.69212400223037,1,2,1,1
3,11729,0,4,4,0,1,1,31440,335,35,1,17322,8,3,13.06164649241066,0,0,0,1
3,4473,2,3,7,1,1,1,40073,28,396,2,11210,4,1,14.536846243411391,2,0,2,1
0,11840,0,4,3,2,0,0,25755,171,581,0,19430,3,0,10.802408704040872,0,2,2,1
5,23743,1,0,0,0,1,0,23611,245,112,2,11924,8,1,15.143584892838469,1,1,2,1
2,25158,0,1,4,2,1,1,30429,46,262,2,4031,0,2,13.117890022378797,2,0,1,0
3,5956,1,0,7,0,0,4,5379,86,499,1,3720,3,1,18.492460799672852,1,0,2,1
1,5741,1,5,1,0,1,4,7799,184,636,1,2804,3,2,11.467345589057077,1,1,2,1
0,22929,1,4,2,0,1,1,23520,55,427,2,15064,5,3,14.4415562711169,1,1,1,1
1,21975,2,5,1,1,1,2,35817,244,81,1,18844,1,0,17.35178507770875,0,0,0,1
3,2613,2,3,4,1,0,1,34296,78,700,1,9014,5,2,12.702277987607168,1,2,1,1
3,14072,2,3,9,0,0,0,37203,61,584,2,13414,4,2,10.446032027986664,1,2,1,1
2,22117,1,0,3,0,0,3,9817,324,22,2,12226,5,0,12.308239067389836,2,1,1,0
2,22703,2,5,1,0,1,1,25359,247,538,0,18865,7,1,14.806926186793651,1,0,2,1
